product_name,rating,review_text,review_title,is_negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I've kept a stock of these batteries for about a year (in a drawer in my living room) and used them in my air freshener with no problems. However, when I used them with my Pawbo toy (it's a remote cat toy), not only do they not last very long, but I just went to replace the batteries and saw that were leaking after only a day!",Leaked but may be ok with low-powered devices,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Maybe we have a bad batch because all the other Amazon Basics batteries we have are great.. So far numerous AA batteries are leaking in remotes, toys, and other electronics.",Leaking,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,After 2nd recharge and use all but 3 are leaking corrosive fluid which has ruined my charger.,Leaking Acid EVERYEWHERE!!,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I bought this product from amazon about a month ago, the reviews seemed great so I gave them a try.After using the batteries in my Xbox One controllers for about 2 weeks, the controller began to malfunction.Upon further inspection, I checked the batteries, and the compartment was a little bit wet, so I cleaned it up and went to get new batteries (still in the plastic wrapper) and all of the batteries had an oily residue around them (some type of leakage) .Overall, dont save money here as you might lose your equipment and the money you spend on the batteries.",Leaking after 2 weeks...,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"A day or two after these batteries arrived, I installed several of them in toys and our small keyboard (which also has A/C power). The next morning, my son called me into the living room, Mom! There's chocolate sauce all over the 'piano' and the table. It wasn't chocolate sauce. It was battery acid. As he said, good thing I didn't taste it!For what it's worth, the keyboard was plugged in, and it had not been turned on or played since the batteries were installed. The five new batteries were in place for about 18 hours before the leak was discovered.The green seal fell off of two of the five batteries as I removed them from the compartment. The acid left a 2 stain on my table.The other batteries that I installed that day still seem to be okay, although I've developed a paranoia about checking them! I have used Amazon batteries in the past with no problems, which is why I'm giving 2 stars, instead of 1. The attached photo shows the rings that fell off. (I wish I'd taken a photo of the puddle they left on the keyboard and table, but I was too focused on clean-up to stop and take a picture.)You'll also note that these batteries are darker in color than the product image that is currently shown. They came this way, and I'll use that difference to keep an eye on their performance/durability.",Leaking within 24 hours,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"These batteries are the worst of any I've ever bought. They have corroded inside of toys, remotes, noise cancelling range headphones and an expensive gun scope that I own. I've tried AA and AAA, and even gave them multiple chances. The batteries in some electronic devices die within 24hrs. So needless to say, I have switched back to standard Duracell batteries. If you care about life and not having to mess with corrosion, do not buy these batteries!!!","Leaky, short life batteries.",True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Never had alkalines that die as fast. This has been consistent through the package, not just a couple of batteries. Same results when used in TV remotes, optical mouse, smoke detectors and small flashlights.",Less power for the money,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,The batteries linked and ruined my Game Camera. I think you need to replace my game Camera,Linky Battery Acid,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I purchased a box of 48 AA batteries and the first 2 that I tried to use were dead the other 2 in the blister 4 pack worked fine, but a 50 failure rate is unacceptable. I will update how the rest of the box works as I try to use them. I will purchase a name brand next time.",Little Savings For A Lot Of Frustration,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Might be okay. But, they seem cheap. They have warm light (orangeish in color). They have the feeling that they might only last a year or too, and not multiple Christmas seasons. We are doing a timer test and have one that does not want to follow the standard timer. Also, the window suction cup things are to small for these candles. They will ultimately work, but are going to be stretched to do so. Picture is of the loan gunmen candle (screw the built of n timer!!!).",Loan gunmen timer,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,They work but they don't last they drain really quickly only had them about 2 weeks and they are almost all dead. Very frustrating will not be buying these again save your money and buy Duracell.,Love Amazon but very disappointed,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Love Amazon, but these batteries lasted 3 weeks in my Roku controller, Family Dollar store brand lasted longer. I do have A LOT of them though. Well played planned obsolescence :l","Love Amazon, but these batteries lasted 3 weeks in ...",True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,love them work great but while charging they leaked all over the charger and had to just throw 8 of them away,love them work great but while charging they leaked all ...,True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,This was the 2nd time that I have ordered Amazon batteries only to find they all had about a half charge.,Low Charge Batteries (per multimeter),True
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"While these batteries work, they don't last as long as expected. They lasted about 1/2 the time as a standard store bought battery (Energizer/Duracell/Rayovac). I will not buy these again. In contrast, the Amazon Basics AA Rechargeable is Awesome.",Low performer...,True
