index,product_name,rating,review_text
488,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I received these batteries today and looked at the date after reading another review and the batteries are 4 years out of date. Please don't buy these.
489,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,This pillow is made of memory foam but it is rock hard. It actually made my neck pain worse. The reason I'm giving it two stars instead of one is that the fabric feels nice and seems well made. This may work for some people but not me.
490,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,NOT MUCH POWER IN THESE BATTS
491,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,I waited to write this review until I had tried nearly all of the batteries that I ordered. Most of them did not have any power in them. The few that did work lasted maybe an hour. I pitched the remaining 6 because I cannot depend on them at this point. Maybe I just got a bad batch but these are the worst collection batteries I have ever used. I would not recommend these to anyone else based on my experience.
492,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries are actually falling apart before we use them. They are junk
493,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I didnt like it from the begining because it isnt very ergomatic. It was easy to hit the wrong button shocking your dog when it was last set to vibrate. It was veru easy to push buttuns so you cant put it in a pocket. Then a week into use while replacing a probe, I hand turned to tighten it and the prope broke with the scew end broke off level and no way to get it out. I bought a product that had a different control style (so many manufators use the same controler design) and i hsve no problems with handling this one. Another problem is that the reciever can be shook off the collar the more it is worn. We lost the reciever after a few weeks. It might be ok if your dog is a fast learner and plan to use it for just a few days."
494,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,You get what you pay for. These batteries are cheap and don't last as long as Duracels or Energizer. If I had to estimate I'd say they last around 50 as long as those mentioned.
495,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Now I know why these are so inexpensive! I'm baffled as to how they've earned such high reviews. I've used them in a variety of devices portable LED lights that I utilize maybe once every two months for events, in a battery-operated soap-dispenser, in tap lights in a closet/hallway, in toys... In the soap-dispenser, they lasted three weeks. I thought the dispenser must be faulty, switched them out. Next set of these batteries lasted a week. In the LED lights, the batteries lasted five hours. Less in the toys and tap lights. At this rate, I'll have used the whole box of 20 batteries in less than 6 months. What a wasteful, useless product!"
496,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I have used these batteries in several items from flashlights to toys. I have found them less than adaquate for the items they were used in. In my flashlights, I have found they last with average use about 3 weeks. Not very good. For controllers like TV remotes, they last less than a month. They may be cheper in the short run but they become much more expensive in the long run. I will not buy them again and suggest paying a bit more and getting the name brand batteries."
497,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Batteries just don't have the strength or long run time. Read all the possitive and negative comments before I bought and they are true.These batteries are good to poor in performance. They start good and quickly drain down to poor. Under heavy load they drain very quickly, will come back with a rest but drain faster each time. Dont use in equipment that have a heavy demand. Clocks would be ok. Expect 1/2 the performance of the leading brands."
498,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Buy these. They do not last at all.
499,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Great price, however battery life is not comparable to other brands."
500,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"After receiving this box of batteries, as we made our way through them, we realized that the batteries were all close to dead. Now we are past the return date. Not buying these again. Would give zero star rating if I could."
501,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I read a lot of reviews and convinced myself the AmazonBasics AA alkaline batteries were going to be a good buy. Nope. I put a pair in my TV remote, and within a month the TV was telling me to replace the batteries because of low power. I decided to check some new ones right out of the wrapper with my battery tester. 8 brand new batteries tested - all 8 in the red on the battery tester...not totally dead, but just inside the red. Next trip to Home Depot, I picked up the big pack of Energizer AA batteries and did the same test on them. 8 for 8 all in the green on my battery tester.Oh well, not worth crying about 13 worth of weak batteries. I am sure others have had great luck with the same AmazonBasics AA batteries. I just wanted to add my experience so others can make an informed decision. Good luck!"
502,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"I compared these against the Costco Kirkland brand and was quite disappointed with the Amazon Basic AA batteries. I used these in a flashlight test and after two hours, the Costco brand still worked fine, but the Amazon Basics were close to dead. I'm very disappointed with this brand and won't buy it again. For short term use, it's fine, but they don't last over time."
503,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Batteries leaked when in charging station.
504,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,Don't think they were as good as the ones I get at Dollar Tree. I will not buy again they were a waste of money
505,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These batteries are very poor quality and do not last even half the time of standard Energizer or Duracell batteries
506,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Horrible quality. These last 4 to 6 days in an Xbox controller and maybe 10 days in a remote. Horrible quality.
507,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,these are junk. you get a large quantity but they are not long-lasting and sometimes need to be changed after only a few hours of continuous use.i do not recommend these and will not purchase them again.
508,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Bought these and regret it. I must have gotten a bad batch since these were lasting only three weeks in my smoke detectors. After a few weeks, all smoke detectors using them started beeping like they are low on power. A battery tester confirmed the batteries were low. I replaced them with store-bought Rayovac batteries and haven't had any issues."
509,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Your milage may vary. My milage is after being recharged less than ten times, two different sets of the batteries rapidly lost capacity to hold charge (from full to empty in 30 seconds) and leaked, each time in a different devices, damaging at least one of them.. I'm hesitant to try any more of them.My opinion garbage.I have been using rechargeable batteries for years. Frys' no name, Energizer and Duracell all worked great. The AmazonBasics are no where near the level of the these brands in regards to quality."
510,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Multiple batteries leaked, ruining one toy and causing messes in other items. Poor quality."
511,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"I have had mine for about 6 months, now 2 won't last mare than a week in my TV remote. Pretty annoying!"
512,AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,price is good... look good on paper.. some i have are bad.. after few times use .won't buy again unless quality goes up..
513,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,This is sth i never had with other serious brands. disappointing and returning
514,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,Trying to contact seller. Product very tarnished and rusty like it's been used or very old. Very disappointed by appearance and quality
